,Unnamed: 0,Date,Open,Low,High,Close,Volume
820,4888,2019-04-08,288.1,287.37,288.91,288.79,53566335.0
821,4889,2019-04-09,287.72,286.7,288.08,287.31,66142316.0
822,4890,2019-04-10,287.77,287.31,288.39,288.29,52601499.0
823,4891,2019-04-11,288.83,287.58,288.84,288.21,55093100.0
824,4892,2019-04-12,290.0,288.26,290.47,290.16,69727782.0
825,4893,2019-04-15,290.24,289.08,290.35,289.97,49596685.0
826,4894,2019-04-16,290.95,289.5,291.01,290.16,52153197.0
827,4895,2019-04-17,291.4,288.99,291.43,289.45,58268295.0
828,4896,2019-04-18,290.1,288.66,290.32,290.02,68708513.0
829,4897,2019-04-22,289.17,289.07,290.44,290.27,40160140.0
830,4898,2019-04-23,290.68,290.42,293.14,292.88,52246633.0
831,4899,2019-04-24,292.79,292.07,293.16,292.23,50392914.0
832,4900,2019-04-25,292.12,290.73,292.78,292.05,57770862.0
833,4901,2019-04-26,292.1,291.24,293.49,293.41,50916423.0
834,4902,2019-04-29,293.51,293.41,294.45,293.87,57197747.0
835,4903,2019-04-30,293.49,291.92,294.34,294.02,81111733.0
836,4904,2019-05-01,294.72,291.8,294.95,291.81,71671870.0
837,4905,2019-05-02,291.68,289.52,292.7,291.18,65030170.0
838,4906,2019-05-03,292.82,291.3,294.34,294.03,56543653.0
839,4907,2019-05-06,289.25,288.9,293.31,292.82,107198069.0
840,4908,2019-05-07,290.15,285.81,290.81,287.93,144729908.0
841,4909,2019-05-08,287.53,286.87,289.43,287.53,91568287.0
842,4910,2019-05-09,285.23,283.3,287.33,286.66,103471104.0
843,4911,2019-05-10,285.62,282.3,288.94,288.1,112429293.0
844,4912,2019-05-13,282.42,279.93,283.49,280.86,127290527.0
845,4913,2019-05-14,281.99,281.85,285.1,283.4,77003230.0
846,4914,2019-05-15,281.59,281.36,285.77,285.06,73956407.0
847,4915,2019-05-16,285.84,285.76,289.21,287.7,76749643.0
848,4916,2019-05-17,285.14,285.12,288.6,285.84,100353024.0
849,4917,2019-05-20,284.06,283.12,285.96,283.95,62877610.0
850,4918,2019-05-21,285.83,285.55,286.93,286.51,46847085.0
851,4919,2019-05-22,285.45,285.1,286.69,285.63,49482472.0
852,4920,2019-05-23,283.16,280.57,283.21,282.14,98733847.0
853,4921,2019-05-24,283.74,282.09,284.2,282.78,55268095.0
854,4922,2019-05-28,283.09,280.13,284.15,280.15,70029356.0
855,4923,2019-05-29,278.91,276.71,279.36,278.27,104972927.0
856,4924,2019-05-30,279.11,277.81,280.04,279.03,62523780.0
857,4925,2019-05-31,276.2,275.24,277.12,275.27,86862782.0
858,4926,2019-06-03,275.31,273.09,276.55,274.57,96427952.0
859,4927,2019-06-04,277.12,276.62,280.68,280.53,77231889.0
860,4928,2019-06-05,282.33,280.32,282.99,282.96,71169717.0
861,4929,2019-06-06,283.29,282.57,285.55,284.8,69430381.0
862,4930,2019-06-07,285.93,285.74,288.85,287.65,74272199.0
863,4931,2019-06-10,289.37,288.87,290.82,288.97,60799053.0
864,4932,2019-06-11,290.99,288.18,291.4,288.9,58641325.0
865,4933,2019-06-12,288.64,287.82,289.26,288.39,47096312.0
866,4934,2019-06-13,289.4,288.62,289.98,289.58,48945156.0
867,4935,2019-06-14,289.26,288.41,289.93,289.26,52324716.0
868,4936,2019-06-17,289.52,289.18,290.22,289.37,39205709.0
869,4937,2019-06-18,291.39,290.99,293.57,292.4,85434823.0
870,4938,2019-06-19,292.55,291.47,293.65,293.06,78674377.0
871,4939,2019-06-20,296.04,293.13,296.31,295.86,116570017.0
872,4940,2019-06-21,294.13,293.76,295.52,294.0,83309466.0
873,4941,2019-06-24,294.23,293.47,294.58,293.64,47582730.0
874,4942,2019-06-25,293.7,290.64,293.73,290.76,82028656.0
875,4943,2019-06-26,291.75,290.35,292.31,290.47,51584902.0
876,4944,2019-06-27,291.31,290.89,292.06,291.5,40355239.0
877,4945,2019-06-28,292.58,292.01,293.55,293.0,59350929.0
878,4946,2019-07-01,296.68,294.33,296.92,295.66,79107474.0
879,4947,2019-07-02,295.61,294.68,296.49,296.43,61504544.0
880,4948,2019-07-03,297.18,297.02,298.82,298.8,40898896.0
881,4949,2019-07-05,297.44,296.01,298.64,298.46,51677326.0
882,4950,2019-07-08,297.01,296.22,298.26,296.82,45841772.0
883,4951,2019-07-09,295.54,295.48,297.52,297.19,41101279.0
884,4952,2019-07-10,298.37,297.78,299.66,298.61,58595558.0
885,4953,2019-07-11,299.32,298.2,299.58,299.31,50889481.0
886,4954,2019-07-12,299.85,299.51,300.73,300.65,40354410.0
887,4955,2019-07-15,301.13,300.19,301.13,300.75,33910261.0
888,4956,2019-07-16,300.65,299.44,300.88,299.78,40567964.0
889,4957,2019-07-17,299.75,297.74,299.93,297.74,44102443.0
890,4958,2019-07-18,297.19,296.7,299.25,298.83,51701687.0
891,4959,2019-07-19,300.04,296.98,300.07,297.17,71081238.0
892,4960,2019-07-22,297.61,297.04,298.5,297.9,43687404.0
893,4961,2019-07-23,299.14,298.22,300.03,300.03,44657973.0
894,4962,2019-07-24,299.19,299.09,301.44,301.44,47213232.0
895,4963,2019-07-25,300.94,299.11,301.0,300.0,55394074.0
896,4964,2019-07-26,300.76,300.62,302.23,302.01,45084077.0
897,4965,2019-07-29,301.88,300.85,302.01,301.46,38126462.0
898,4966,2019-07-30,299.91,299.49,301.17,300.72,45849045.0
899,4967,2019-07-31,300.99,295.2,301.2,297.43,104245162.0
900,4968,2019-08-01,297.6,293.96,300.87,294.84,142646576.0
901,4969,2019-08-02,293.85,290.9,294.12,292.62,116749695.0
902,4970,2019-08-05,288.09,281.72,288.21,283.82,178745449.0
903,4971,2019-08-06,285.91,284.28,288.04,287.8,120711682.0
904,4972,2019-08-07,284.4,282.04,288.82,287.97,140572265.0
905,4973,2019-08-08,289.62,289.01,293.62,293.62,87713904.0
906,4974,2019-08-09,292.58,289.65,293.24,291.62,93729958.0
907,4975,2019-08-12,289.96,287.02,291.61,288.07,62629500.0
908,4976,2019-08-13,287.74,287.36,294.15,292.55,94792972.0
909,4977,2019-08-14,288.07,283.76,288.74,283.9,135622053.0
910,4978,2019-08-15,284.88,282.39,285.64,284.65,101929845.0
911,4979,2019-08-16,286.48,284.7138,289.33,288.85,85825286.0
912,4980,2019-08-19,292.19,291.44,293.08,292.33,53640153.0
913,4981,2019-08-20,291.77,289.95,292.36,290.09,51652752.0
914,4982,2019-08-21,292.48,291.72,292.86,292.45,49723430.0
915,4983,2019-08-22,293.23,290.4,293.93,292.36,51739292.0
916,4984,2019-08-23,290.92,283.47,292.76,284.85,149318151.0
917,4985,2019-08-26,287.27,285.58,288.0,288.0,72620598.0
918,4986,2019-08-27,289.54,286.03,289.95,286.87,68262998.0
919,4987,2019-08-28,286.14,285.25,289.07,288.89,58891544.0
920,4988,2019-08-29,291.72,290.61,293.16,292.58,57998913.0
921,4989,2019-08-30,294.22,291.42,294.24,292.45,62831109.0
922,4990,2019-09-03,290.57,289.27,291.58,290.74,69078772.0
923,4991,2019-09-04,293.14,292.31,294.06,294.04,46813644.0
924,4992,2019-09-05,296.79,294.0,298.83,297.82,83197295.0
925,4993,2019-09-06,298.17,297.42,298.76,298.05,49510922.0
926,4994,2019-09-09,299.14,297.16,299.24,298.2,51086154.0
927,4995,2019-09-10,297.36,295.97,298.2,298.13,57698673.0
928,4996,2019-09-11,298.47,297.75,300.34,300.25,68008165.0
929,4997,2019-09-12,301.25,300.41,302.46,301.29,72546530.0
930,4998,2019-09-13,301.78,300.68,302.17,301.09,62053458.0
931,4999,2019-09-16,299.84,299.45,301.14,300.16,57934320.0
932,5000,2019-09-17,299.94,299.75,301.02,300.92,42770135.0
933,5001,2019-09-18,300.49,298.24,301.22,301.1,73875018.0
934,5002,2019-09-19,301.53,300.71,302.63,301.08,77933334.0
935,5003,2019-09-20,300.36,297.41,300.67,298.28,96939851.0
936,5004,2019-09-23,297.55,297.27,299.0,298.21,47134009.0
937,5005,2019-09-24,299.41,294.81,299.84,295.87,97160127.0
938,5006,2019-09-25,295.96,294.33,298.11,297.62,73267803.0
939,5007,2019-09-26,297.63,295.45,297.86,297.0,58594707.0
940,5008,2019-09-27,297.83,293.69,297.95,295.4,84755721.0
941,5009,2019-09-30,295.97,295.92,297.55,296.77,52438861.0
942,5010,2019-10-01,297.74,293.0,298.46,293.24,89425082.0
943,5011,2019-10-02,291.5,286.64,291.51,288.06,124208927.0
944,5012,2019-10-03,287.81,284.82,290.45,290.42,85718095.0
945,5013,2019-10-04,291.14,291.08,294.63,294.35,66737063.0
946,5014,2019-10-07,293.47,292.77,295.26,293.08,60549809.0
947,5015,2019-10-08,291.04,288.49,291.85,288.53,101367099.0
948,5016,2019-10-09,290.75,290.06,292.3,291.27,64341784.0
949,5017,2019-10-10,291.18,291.0,294.21,293.24,54459839.0
950,5018,2019-10-11,296.27,296.14,298.74,296.28,101099695.0
951,5019,2019-10-14,295.93,295.57,296.67,295.95,40467320.0
952,5020,2019-10-15,297.1,296.97,299.7,298.88,48123837.0
953,5021,2019-10-16,298.37,297.92,299.16,298.4,50293197.0
954,5022,2019-10-17,299.68,298.52,300.24,299.28,46676445.0
955,5023,2019-10-18,298.69,297.03,299.4,297.97,64293228.0
956,5024,2019-10-21,299.42,298.94,300.21,299.99,39388285.0
957,5025,2019-10-22,300.58,298.91,300.9,299.01,49028214.0
958,5026,2019-10-23,298.73,298.5,299.94,299.88,34857719.0
959,5027,2019-10-24,300.91,299.46,301.07,300.37,35688865.0
960,5028,2019-10-25,299.74,299.68,302.2,301.6,45145150.0
961,5029,2019-10-28,302.94,302.91,303.85,303.3,40174540.0
962,5030,2019-10-29,303.0,302.86,304.23,303.21,44201626.0
963,5031,2019-10-30,303.43,301.99,304.55,304.14,49542312.0
964,5032,2019-10-31,304.13,301.73,304.13,303.33,68955393.0
965,5033,2019-11-01,304.92,304.74,306.19,306.14,71071915.0
966,5034,2019-11-04,307.85,306.96,308.0,307.37,60270655.0
967,5035,2019-11-05,307.59,306.71,307.92,307.03,42809998.0
968,5036,2019-11-06,307.03,306.06,307.4,307.1,46402927.0
969,5037,2019-11-07,308.57,307.66,309.65,308.18,53823043.0
970,5038,2019-11-08,307.8,307.03,309.0,308.94,49019213.0
971,5039,2019-11-11,307.42,307.27,308.54,308.35,35775777.0
972,5040,2019-11-12,308.75,308.15,309.99,309.0,46141997.0
973,5041,2019-11-13,307.91,307.66,309.54,309.1,54261698.0
974,5042,2019-11-14,308.79,308.09,309.64,309.55,51148052.0
975,5043,2019-11-15,311.02,310.26,311.84,311.79,61990853.0
976,5044,2019-11-18,311.53,311.03,312.28,312.02,49285964.0
977,5045,2019-11-19,312.68,311.22,312.69,311.93,67663099.0
978,5046,2019-11-20,311.28,309.06,311.85,310.77,79200298.0
979,5047,2019-11-21,310.89,309.39,311.01,310.27,54403450.0
980,5048,2019-11-22,311.09,309.85,311.24,310.96,44803329.0
981,5049,2019-11-25,311.98,311.98,313.37,313.37,48606151.0
982,5050,2019-11-26,313.41,313.06,314.28,314.08,37515200.0
983,5051,2019-11-27,314.61,314.37,315.48,315.48,44260649.0
984,5052,2019-11-29,314.86,314.06,315.13,314.31,36592740.0
985,5053,2019-12-02,314.59,311.17,314.66,311.64,75719967.0
986,5054,2019-12-03,308.65,307.13,309.64,309.55,74784721.0
987,5055,2019-12-04,310.7,310.32,312.12,311.46,49007961.0
988,5056,2019-12-05,312.23,310.58,312.25,312.02,40657041.0
989,5057,2019-12-06,314.12,314.11,315.31,314.87,48926121.0
990,5058,2019-12-09,314.44,313.8,315.18,313.88,34788380.0
991,5059,2019-12-10,313.82,312.81,314.55,313.53,52609340.0
992,5060,2019-12-11,314.03,313.44,314.7,314.42,46889653.0
993,5061,2019-12-12,314.43,314.17,317.99,317.13,96035635.0
994,5062,2019-12-13,316.87,316.02,318.67,317.32,81489263.0
995,5063,2019-12-16,319.22,317.25,320.15,319.5,82723814.0
996,5064,2019-12-17,319.92,319.48,320.25,319.57,61062693.0
997,5065,2019-12-18,320.0,319.53,320.25,319.59,48721894.0
998,5066,2019-12-19,319.8,319.52,320.98,320.9,85248597.0
999,5067,2019-12-20,320.46,319.39,321.97,320.73,149214080.0
1000,5068,2019-12-23,321.59,321.06,321.65,321.22,52980805.0
1001,5069,2019-12-24,321.47,320.9,321.52,321.23,20270007.0
1002,5070,2019-12-26,321.65,321.64,322.95,322.94,30854382.0
1003,5071,2019-12-27,323.74,322.28,323.8,322.86,42523486.0
1004,5072,2019-12-30,322.95,320.55,323.1,321.08,49652827.0
1005,5073,2019-12-31,320.53,320.15,322.13,321.86,57059907.0
1006,5074,2020-01-02,323.54,322.53,324.89,324.87,59037072.0
1007,5075,2020-01-03,321.16,321.1,323.64,322.41,77708081.0
1008,5076,2020-01-06,320.49,320.36,323.73,323.64,55596982.0
1009,5077,2020-01-07,323.02,322.24,323.54,322.73,40461249.0
1010,5078,2020-01-08,322.94,322.67,325.78,324.45,68177241.0
1011,5079,2020-01-09,326.16,325.52,326.73,326.65,48421935.0
1012,5080,2020-01-10,327.29,325.2,327.46,325.71,53028660.0
1013,5081,2020-01-13,326.39,325.92,327.96,327.95,47026115.0
1014,5082,2020-01-14,327.47,326.84,328.62,327.45,62784185.0
1015,5083,2020-01-15,327.35,327.26,329.02,328.19,71870739.0
1016,5084,2020-01-16,329.7,329.45,330.92,330.92,53788867.0
1017,5085,2020-01-17,331.7,330.85,332.18,331.95,95778839.0
1018,5086,2020-01-21,330.9,330.82,332.18,331.3,77624157.0
1019,5087,2020-01-22,332.24,331.17,332.95,331.34,48705035.0
1020,5088,2020-01-23,330.63,329.41,332.17,331.72,51828259.0
1021,5089,2020-01-24,332.44,327.36,332.53,328.77,87465785.0
1022,5090,2020-01-27,323.03,322.66,325.12,323.5,83797934.0
1023,5091,2020-01-28,325.06,323.6,327.85,326.89,63519891.0
1024,5092,2020-01-29,328.38,326.4,328.63,326.62,53714641.0
1025,5093,2020-01-30,324.36,323.54,327.91,327.68,75184385.0
1026,5094,2020-01-31,327.0,320.73,327.17,321.73,113659402.0
1027,5095,2020-02-03,323.35,323.22,326.16,324.12,68931216.0
1028,5096,2020-02-04,328.07,327.72,330.01,329.06,61704740.0
1029,5097,2020-02-05,332.27,330.67,333.09,332.86,64864742.0
1030,5098,2020-02-06,333.91,332.8,334.19,333.98,49982975.0
1031,5099,2020-02-07,332.82,331.6,333.99,332.2,64074382.0
1032,5100,2020-02-10,331.23,331.19,334.75,334.68,41779456.0
1033,5101,2020-02-11,336.16,334.68,337.02,335.26,54773045.0
1034,5102,2020-02-12,336.83,336.43,337.65,337.42,42844434.0
1035,5103,2020-02-13,335.86,335.56,338.12,337.06,54038002.0
1036,5104,2020-02-14,337.51,336.2,337.73,337.6,64518123.0
1037,5105,2020-02-18,336.51,335.21,337.67,336.73,57195407.0
1038,5106,2020-02-19,337.79,337.48,339.08,338.34,48587393.0
1039,5107,2020-02-20,337.74,333.68,338.64,336.95,73891268.0
1040,5108,2020-02-21,335.47,332.58,335.81,333.48,113656552.0
1041,5109,2020-02-24,323.14,321.24,333.56,322.42,160991237.0
1042,5110,2020-02-25,323.94,311.69,324.61,312.65,217564684.0
1043,5111,2020-02-26,314.18,310.7,318.11,311.5,192818004.0
1044,5112,2020-02-27,305.46,297.51,311.56,297.51,282544492.0
1045,5113,2020-02-28,288.7,285.54,297.89,296.26,384911854.0
1046,5114,2020-03-02,298.21,294.46,309.16,309.09,237377617.0
1047,5115,2020-03-03,309.5,297.57,313.84,300.24,298851919.0
1048,5116,2020-03-04,306.12,303.33,313.1,312.86,175893889.0
1049,5117,2020-03-05,304.98,300.01,308.47,302.46,185533970.0
1050,5118,2020-03-06,293.15,290.23,298.78,297.46,228315219.0
1051,5119,2020-03-09,275.3,273.45,284.19,274.23,305980554.0
1052,5120,2020-03-10,284.64,273.5,288.52,288.42,274894230.0
1053,5121,2020-03-11,280.7,270.88,281.94,274.36,254604444.0
1054,5122,2020-03-12,256.0,247.68,266.66,248.11,389612072.0
1055,5123,2020-03-13,263.09,248.52,271.48,269.32,326142197.0
1056,5124,2020-03-16,241.18,237.36,256.9,239.85,295019288.0
1057,5125,2020-03-17,245.04,237.07,256.17,252.8,260566279.0
1058,5126,2020-03-18,236.25,228.02,248.37,240.0,324845381.0
1059,5127,2020-03-19,239.25,232.22,247.38,240.51,288124389.0
1060,5128,2020-03-20,242.53,228.5,244.47,228.8,344276957.0
1061,5129,2020-03-23,228.19,218.26,229.68,222.95,323100167.0
1062,5130,2020-03-24,234.42,233.8,244.1,243.15,233038623.0
1063,5131,2020-03-25,244.87,239.75,256.35,246.79,297989659.0
1064,5132,2020-03-26,249.52,249.05,262.8,261.2,256107410.0
1065,5133,2020-03-27,253.27,251.05,260.81,253.42,223871285.0
1066,5134,2020-03-30,255.7,253.53,262.43,261.65,171274407.0
1067,5135,2020-03-31,260.56,256.22,263.33,257.75,193290928.0
1068,5136,2020-04-01,247.98,243.9,257.66,246.15,188373330.0
1069,5137,2020-04-02,245.19,244.59,252.68,251.83,176669824.0
1070,5138,2020-04-03,250.76,245.22,253.32,248.19,134538553.0
1071,5139,2020-04-06,257.84,248.17,267.0,264.86,186692564.0
1072,5140,2020-04-07,274.21,264.89,275.03,265.13,199187791.0
1073,5141,2020-04-08,267.96,265.25,276.0,274.03,152670223.0
1074,5142,2020-04-09,277.58,275.47,281.2,278.2,189948139.0
1075,5143,2020-04-13,277.14,271.41,277.51,275.66,114353986.0
1076,5144,2020-04-14,280.98,275.51,284.9,283.79,133510280.0
1077,5145,2020-04-15,277.57,275.46,283.94,277.76,121155983.0
1078,5146,2020-04-16,279.15,275.76,280.03,279.1,126144324.0
1079,5147,2020-04-17,285.38,282.4,287.3,286.64,146455688.0
1080,5148,2020-04-20,282.61,281.35,286.79,281.59,99323028.0
1081,5149,2020-04-21,276.73,272.02,278.04,273.04,125772551.0
1082,5150,2020-04-22,278.35,276.91,281.0,279.1,92831657.0
1083,5151,2020-04-23,280.49,278.75,283.94,279.08,103685412.0
1084,5152,2020-04-24,280.73,278.5,283.7,282.97,85042563.0
1085,5153,2020-04-27,285.12,284.62,288.27,287.05,77516422.0
1086,5154,2020-04-28,291.02,285.4,291.4,285.73,104797847.0
1087,5155,2020-04-29,291.53,290.41,294.88,293.21,118066585.0
1088,5156,2020-04-30,291.71,288.59,293.32,290.48,121537052.0
1089,5157,2020-05-01,285.31,281.52,290.66,282.79,125045778.0
1090,5158,2020-05-04,280.74,279.13,283.9,283.57,80462952.0
1091,5159,2020-05-05,286.64,283.71,289.25,286.19,79199214.0
1092,5160,2020-05-06,288.04,283.78,288.46,284.25,72980387.0
1093,5161,2020-05-07,287.75,287.13,289.78,287.68,74788296.0
1094,5162,2020-05-08,291.09,289.86,292.95,292.44,76446082.0
1095,5163,2020-05-11,290.34,289.88,294.0,292.5,78982891.0
1096,5164,2020-05-12,293.79,286.52,294.24,286.67,94484342.0
1097,5165,2020-05-13,286.06,278.96,287.19,281.6,144035915.0
1098,5166,2020-05-14,278.95,272.99,285.11,284.97,121473094.0
1099,5167,2020-05-15,282.37,281.34,286.33,286.28,111015834.0
1100,5168,2020-05-18,293.05,292.7,296.75,295.0,119719465.0
1101,5169,2020-05-19,294.35,291.95,296.21,291.97,94317356.0
1102,5170,2020-05-20,295.82,295.57,297.87,296.93,85279592.0
1103,5171,2020-05-21,296.79,293.69,297.67,294.88,77863922.0
1104,5172,2020-05-22,294.57,293.22,295.63,295.44,63697627.0
1105,5173,2020-05-26,301.93,295.46,302.19,299.08,88604807.0
1106,5174,2020-05-27,302.12,296.87,303.57,303.53,104086252.0
1107,5175,2020-05-28,304.65,302.24,306.84,302.97,90232213.0
1108,5176,2020-05-29,302.46,299.47,304.96,304.32,119067393.0
1109,5177,2020-06-01,303.62,303.06,306.21,305.55,55696013.0
1110,5178,2020-06-02,306.55,305.1,308.13,308.08,73635043.0
1111,5179,2020-06-03,310.24,309.94,313.22,312.18,91750087.0
1112,5180,2020-06-04,311.11,309.08,313.0,311.36,75471787.0
1113,5181,2020-06-05,317.23,317.16,321.27,319.34,150302461.0
1114,5182,2020-06-08,320.22,319.63,323.41,323.2,73310274.0
1115,5183,2020-06-09,320.3,319.36,323.28,320.79,77174695.0
1116,5184,2020-06-10,321.42,318.22,322.39,319.0,93944722.0
1117,5185,2020-06-11,311.46,300.01,312.15,300.61,208285190.0
1118,5186,2020-06-12,308.24,298.6,309.08,304.21,194450402.0
1119,5187,2020-06-15,298.02,296.74,308.28,307.05,134968796.0
1120,5188,2020-06-16,315.48,307.67,315.64,312.96,137048347.0
1121,5189,2020-06-17,314.07,310.86,314.39,311.66,82814592.0
1122,5190,2020-06-18,310.01,309.51,312.3,311.78,80355844.0
1123,5191,2020-06-19,314.17,306.53,314.38,308.64,135211345.0
1124,5192,2020-06-22,307.99,306.75,311.05,310.62,74007212.0
1125,5193,2020-06-23,313.49,311.61,314.5,312.05,68066900.0
1126,5194,2020-06-24,309.84,302.1,310.51,304.09,132067392.0
1127,5195,2020-06-25,303.47,301.28,307.64,307.35,88966079.0
1128,5196,2020-06-26,306.16,299.42,306.39,300.05,127811745.0
1129,5197,2020-06-29,301.41,298.93,304.61,304.46,79773260.0
1130,5198,2020-06-30,303.99,303.82,310.2,308.36,112828251.0
1131,5199,2020-07-01,309.57,309.07,311.89,310.52,71910372.0
1132,5200,2020-07-02,314.24,311.51,315.7,312.23,69214995.0
1133,5201,2020-07-06,316.37,315.56,317.68,317.05,61149258.0
1134,5202,2020-07-07,315.38,313.37,317.52,313.78,82583406.0
1135,5203,2020-07-08,314.61,312.7,316.3,316.18,54202602.0
1136,5204,2020-07-09,316.84,310.68,317.1,314.38,83079092.0
1137,5205,2020-07-10,314.31,312.76,317.88,317.59,57454436.0
1138,5206,2020-07-13,320.13,314.13,322.71,314.84,102549097.0
1139,5207,2020-07-14,313.3,312.0,319.76,318.92,92791839.0
1140,5208,2020-07-15,322.41,319.27,323.04,321.85,86921534.0
1141,5209,2020-07-16,319.79,319.09,321.28,320.79,54433414.0
1142,5210,2020-07-17,321.88,319.74,322.57,321.72,64421802.0
1143,5211,2020-07-20,321.43,320.62,325.13,324.32,56150230.0
1144,5212,2020-07-21,326.45,323.94,326.93,325.01,57245315.0
1145,5213,2020-07-22,324.62,324.5,327.2,326.86,57792915.0
1146,5214,2020-07-23,326.47,321.48,327.23,322.96,75737989.0
1147,5215,2020-07-24,320.95,319.246,321.99,320.88,73766597.0
1148,5216,2020-07-27,321.63,320.775,323.41,323.22,48292970.0
1149,5217,2020-07-28,322.43,320.85,323.64,321.17,57494979.0
1150,5218,2020-07-29,322.12,322.075,325.73,325.12,48454159.0
1151,5219,2020-07-30,321.9,319.64,324.41,323.96,61861714.0
1152,5220,2020-07-31,325.9,321.33,326.63,326.52,85210755.0
1153,5221,2020-08-03,328.32,327.73,329.62,328.79,53077948.0
1154,5222,2020-08-04,327.86,327.86,330.06,330.06,41917893.0
1155,5223,2020-08-05,331.47,331.18,332.39,332.11,42866354.0
1156,5224,2020-08-06,331.4799,331.13,334.46,334.33,43679447.0
1157,5225,2020-08-07,333.28,332.3,334.88,334.57,57308270.0
1158,5226,2020-08-10,335.06,332.955,335.77,335.57,44282089.0
1159,5227,2020-08-11,336.85,332.01,337.54,332.8,69601087.0
1160,5228,2020-08-12,335.44,332.8377,338.28,337.44,53826128.0
1161,5229,2020-08-13,336.61,335.83,338.2514,336.83,41816146.0
1162,5230,2020-08-14,336.41,335.62,337.42,336.84,47260390.0
1163,5231,2020-08-17,337.94,336.8517,338.34,337.91,34496002.0
1164,5232,2020-08-18,338.34,336.61,339.1,338.64,38733908.0
1165,5233,2020-08-19,339.05,336.62,339.61,337.23,68054244.0
1166,5234,2020-08-20,335.36,335.22,338.8,338.28,42207826.0
1167,5235,2020-08-21,337.92,337.55,339.72,339.48,55106628.0
1168,5236,2020-08-24,342.12,339.4504,343.0,342.92,48588662.0
1169,5237,2020-08-25,343.53,342.27,344.21,344.12,38463381.0
1170,5238,2020-08-26,344.76,344.17,347.86,347.57,50790237.0
1171,5239,2020-08-27,348.51,346.53,349.9,348.33,58034142.0
1172,5240,2020-08-28,349.44,348.15,350.72,350.58,48588940.0
1173,5241,2020-08-31,350.35,349.06,351.3,349.31,66099183.0
1174,5242,2020-09-01,350.21,349.24,352.71,352.6,54999325.0
1175,5243,2020-09-02,354.67,353.43,358.75,357.7,69540035.0
1176,5244,2020-09-03,355.87,342.59,356.38,345.39,148011129.0
1177,5245,2020-09-04,346.13,334.87,347.83,342.57,139156281.0
1178,5246,2020-09-08,336.71,332.88,342.64,333.21,114465322.0
1179,5247,2020-09-09,337.55,336.61,342.46,339.79,91462290.0
1180,5248,2020-09-10,341.82,332.85,342.53,333.89,90569548.0
1181,5249,2020-09-11,335.82,331.0,336.97,334.06,84680194.0
1182,5250,2020-09-14,337.49,334.2208,340.38,338.46,65605686.0
1183,5251,2020-09-15,341.12,338.4683,342.02,340.17,52920862.0
1184,5252,2020-09-16,341.51,338.52,343.06,338.82,82211256.0
1185,5253,2020-09-17,333.56,332.991,337.6996,335.84,91523339.0
1186,5254,2020-09-18,335.37,327.97,335.49,330.65,105877942.0
1187,5255,2020-09-21,325.7,321.73,327.13,326.97,99450829.0
1188,5256,2020-09-22,328.57,325.86,330.9,330.3,63612107.0
1189,5257,2020-09-23,330.9,322.1,331.2,322.64,93112240.0
1190,5258,2020-09-24,321.22,319.8,326.797,323.5,76681332.0
1191,5259,2020-09-25,322.58,321.64,329.58,328.73,71069426.0
1192,5260,2020-09-28,333.22,332.15,334.96,334.19,64584614.0
1193,5261,2020-09-29,333.97,331.6209,334.77,332.37,51531594.0
1194,5262,2020-09-30,333.09,332.88,338.29,334.89,104081136.0
1195,5263,2020-10-01,337.69,335.01,338.74,337.04,88698745.0
1196,5264,2020-10-02,331.7,331.19,337.0126,333.84,89431112.0
1197,5265,2020-10-05,336.06,336.01,339.96,339.76,45713108.0
1198,5266,2020-10-06,339.91,334.38,342.17,334.93,90128883.0
1199,5267,2020-10-07,338.12,338.09,341.63,340.76,56999597.0
1200,5268,2020-10-08,342.85,341.86,343.85,343.78,45242476.0
1201,5269,2020-10-09,345.56,344.89,347.35,346.85,59528606.0
1202,5270,2020-10-12,349.59,349.06,354.02,352.43,80388533.0
1203,5271,2020-10-13,352.28,349.09,352.4651,350.13,73255513.0
1204,5272,2020-10-14,350.75,347.14,351.93,347.93,57958749.0
1205,5273,2020-10-15,343.71,343.13,348.02,347.5,60357659.0
1206,5274,2020-10-16,348.96,347.1,350.75,347.29,89501868.0
1207,5275,2020-10-19,348.65,341.04,349.33,342.01,68425614.0
1208,5276,2020-10-20,343.46,342.64,346.88,343.38,60051880.0
1209,5277,2020-10-21,343.33,342.4,348.6847,342.73,63574979.0
1210,5278,2020-10-22,342.96,340.65,345.24,344.61,55399292.0
1211,5279,2020-10-23,345.93,343.13,345.99,345.78,49143931.0
1212,5280,2020-10-26,342.13,335.62,342.98,339.39,91473002.0
1213,5281,2020-10-27,339.76,337.99,340.12,338.22,65994108.0
1214,5282,2020-10-28,332.1,326.13,338.2483,326.66,127094307.0
1215,5283,2020-10-29,326.91,325.09,333.395,329.98,90597689.0
1216,5284,2020-10-30,328.28,322.6,329.69,326.54,120448685.0
1217,5285,2020-11-02,330.2,327.24,332.36,330.2,86068299.0
1218,5286,2020-11-03,333.69,330.2935,338.25,336.03,93294192.0
1219,5287,2020-11-04,340.86,339.59,347.94,343.54,126959700.0
1220,5288,2020-11-05,349.24,348.86,352.19,350.24,82039749.0
1221,5289,2020-11-06,349.93,347.65,351.51,350.16,74972973.0
1222,5290,2020-11-09,363.97,354.06,364.38,354.56,172304203.0
